no,area,name,disease,grade,lat,log,img
2227,군포시,365편한내과의원,만성폐쇄성폐질환,등급제외,37.35306141,126.94661766,4.JPG
2228,부천시,SOK속편한내과의원,만성폐쇄성폐질환,등급제외,37.483431011,126.78090545,5.JPG
2229,용인시,SOK수지속편한내과의원,만성폐쇄성폐질환,등급제외,37.335840743,127.09210569,6.JPG
2230,여주시,가남현대의원,만성폐쇄성폐질환,등급제외,37.204592471,127.54415398,7.JPG
2231,파주시,가온삼성가정의학과의원,만성폐쇄성폐질환,등급제외,37.723566454,126.75310447,8.JPG
2232,남양주시,서울연합내과의원,만성폐쇄성폐질환,등급제외,37.650387364,127.1127301,9.JPG
2233,수원시,서울연합의원,만성폐쇄성폐질환,등급제외,37.253294237,127.01992497,10.JPG
2234,하남시,서울연합의원,만성폐쇄성폐질환,등급제외,37.541070773,127.22302645,11.JPG
2235,화성시,서울연합의원,만성폐쇄성폐질환,등급제외,37.205887852,127.11088857,12.JPG
2236,평택시,서울으뜸소아청소년과의원,만성폐쇄성폐질환,등급제외,37.002354304,127.104758,13.JPG
2237,김포시,서울의원,만성폐쇄성폐질환,등급제외,37.718255328,126.63166243,14.JPG
2238,부천시,서울의원,만성폐쇄성폐질환,등급제외,37.526477435,126.82140215,15.JPG
2239,평택시,서울제일병원,만성폐쇄성폐질환,4등급,37.079649316,127.06233994,16.JPG
2240,부천시,서울중앙내과의원,만성폐쇄성폐질환,등급제외,37.482735201,126.81057492,17.JPG
2241,의정부시,서울중앙의원,만성폐쇄성폐질환,등급제외,37.727492447,127.06140201,18.JPG
2242,의정부시,서울태내과의원,만성폐쇄성폐질환,등급제외,37.725957403,127.04876463,19.JPG
2243,광주시,서울하나의원,만성폐쇄성폐질환,등급제외,37.387114246,127.28780826,20.JPG
2244,동두천시,서울행복의원,만성폐쇄성폐질환,등급제외,37.892720651,127.05309703,1.JPG
2245,평택시,서정성세의원,만성폐쇄성폐질환,등급제외,37.070848238,127.05764401,2.JPG
2246,양평군,서종의원,만성폐쇄성폐질환,등급제외,37.607477742,127.34879377,3.JPG
2247,부천시,서피부과연세비뇨기과의원,만성폐쇄성폐질환,등급제외,37.523504892,126.80501778,4.JPG
2248,포천시,선단경희의원,만성폐쇄성폐질환,등급제외,37.851061882,127.16333892,5.JPG
2249,포천시,선우내과의원,만성폐쇄성폐질환,등급제외,37.827534146,127.14559129,6.JPG
2250,성남시,선한이웃가정의원,만성폐쇄성폐질환,등급제외,37.439722532,127.12721279,7.JPG
2251,성남시,성남시분당구보건소,만성폐쇄성폐질환,등급제외,37.410920206,127.12454465,8.JPG
2252,부천시,성모권내과의원,만성폐쇄성폐질환,등급제외,37.489847322,126.76757784,9.JPG
2253,김포시,장기연세이비인후과의원,만성폐쇄성폐질환,3등급,37.644850361,126.66647326,10.JPG
2254,광명시,장내과의원,만성폐쇄성폐질환,등급제외,37.465679165,126.87745691,11.JPG
2255,이천시,장내과의원,만성폐쇄성폐질환,등급제외,37.277386916,127.44646686,12.JPG
2256,용인시,가정이편한가정의학과의원,만성폐쇄성폐질환,등급제외,37.268125493,127.09644517,13.JPG
2257,고양시,가좌우리의원,만성폐쇄성폐질환,등급제외,37.687207382,126.71888628,14.JPG
2258,수원시,"가톨릭대학교 성빈센트병원",만성폐쇄성폐질환,1등급,37.277900004,127.0275302,15.JPG
2259,부천시,가톨릭대학교부천성모병원,만성폐쇄성폐질환,1등급,37.486956822,126.79234882,16.JPG
2260,의정부시,가톨릭대학교의정부성모병원,만성폐쇄성폐질환,1등급,37.758286934,127.0776539,17.JPG
2261,가평군,가평군보건소,만성폐쇄성폐질환,등급제외,37.833373573,127.51058139,18.JPG
2262,구리시,강남성모내과의원,만성폐쇄성폐질환,등급제외,37.604506352,127.14167621,19.JPG
2263,화성시,강남의원,만성폐쇄성폐질환,등급제외,37.169281124,126.98340334,20.JPG
2264,용인시,강남임내과의원,만성폐쇄성폐질환,등급제외,37.271124016,127.12780319,1.JPG
2265,부천시,강내과의원,만성폐쇄성폐질환,등급제외,37.49257069,126.76426746,2.JPG
2266,포천시,강병원,만성폐쇄성폐질환,등급제외,37.898027146,127.20463217,3.JPG
2267,수원시,강양욱내과의원,만성폐쇄성폐질환,등급제외,37.260178889,127.01317409,4.JPG
2268,가평군,강현철의원,만성폐쇄성폐질환,등급제외,37.738211871,127.41980741,5.JPG
2269,부천시,건강한내과의원,만성폐쇄성폐질환,등급제외,37.526451501,126.81632278,6.JPG
2270,시흥시,경기도노인전문시흥병원,만성폐쇄성폐질환,등급제외,37.386079072,126.80712968,7.JPG
2271,안성시,"경기도의료원 안성병원",만성폐쇄성폐질환,2등급,37.01679639,127.26071009,8.JPG
2272,의정부시,경기도의료원의정부병원,만성폐쇄성폐질환,2등급,37.741041721,127.04243187,9.JPG
2273,포천시,경기도의료원포천병원,만성폐쇄성폐질환,2등급,37.903048561,127.19735759,10.JPG
2274,화성시,경성의원,만성폐쇄성폐질환,등급제외,37.130221662,126.90957886,11.JPG
2275,안산시,고광섭내과의원,만성폐쇄성폐질환,등급제외,37.320814501,126.82749365,12.JPG
2276,안산시,고려대학교의과대학부속안산병원,만성폐쇄성폐질환,1등급,37.319225227,126.82516204,13.JPG
2277,안양시,서울황제내과의원,만성폐쇄성폐질환,1등급,37.391835553,126.95469673,14.JPG
2278,성남시,서지영소아청소년과의원,만성폐쇄성폐질환,등급제외,37.345589426,127.11379686,15.JPG
2279,성남시,선내과의원,만성폐쇄성폐질환,등급제외,37.349510936,127.11154539,16.JPG
2280,안산시,선부연세내과의원,만성폐쇄성폐질환,등급제외,37.342059678,126.81521125,17.JPG
2281,광명시,성모길내과의원,만성폐쇄성폐질환,등급제외,37.479151286,126.85593105,18.JPG
2282,화성시,성모내과의원,만성폐쇄성폐질환,등급제외,37.216489028,126.95878551,19.JPG
2283,부천시,성모내과의원,만성폐쇄성폐질환,등급제외,37.527978854,126.81360385,20.JPG
2284,고양시,성모내과의원,만성폐쇄성폐질환,등급제외,37.669685083,126.76426827,1.JPG
2285,광주시,성모우리내과의원,만성폐쇄성폐질환,등급제외,37.470662893,127.30638156,2.JPG
2286,안양시,성모의원,만성폐쇄성폐질환,등급제외,37.407304946,126.89770429,3.JPG
2287,양주시,성모의원,만성폐쇄성폐질환,등급제외,37.818945648,127.04592601,4.JPG
2288,화성시,성모탑내과의원,만성폐쇄성폐질환,등급제외,37.130005459,126.92190172,5.JPG
2289,화성시,성모플러스내과의원,만성폐쇄성폐질환,등급제외,37.20602482,127.07238573,6.JPG
2290,부천시,성심가정의원,만성폐쇄성폐질환,등급제외,37.480706504,126.77904804,7.JPG
2291,수원시,성심내과의원,만성폐쇄성폐질환,등급제외,37.266594131,126.99164199,8.JPG
2292,하남시,성심의원,만성폐쇄성폐질환,5등급,37.539704845,127.20594844,9.JPG
2293,수원시,성지내과이비인후과의원,만성폐쇄성폐질환,등급제외,37.279290148,127.00359234,10.JPG
2294,안양시,성현내과의원,만성폐쇄성폐질환,등급제외,37.391248056,126.9503721,11.JPG
2295,고양시,세란내과의원,만성폐쇄성폐질환,등급제외,37.655350604,126.83795143,12.JPG
2296,남양주시,세란연합의원,만성폐쇄성폐질환,등급제외,37.648384747,127.14081732,13.JPG
2297,안양시,고려연합의원,만성폐쇄성폐질환,등급제외,37.395085376,126.9177326,14.JPG
2298,광주시,고려정성가정의학과의원,만성폐쇄성폐질환,등급제외,37.365061883,127.31122747,15.JPG
2299,김포시,고려정형외과의원,만성폐쇄성폐질환,등급제외,37.690371301,126.59894517,16.JPG
2300,성남시,고려중앙의원,만성폐쇄성폐질환,등급제외,37.454720668,127.16039759,17.JPG
2301,광명시,고려하나의원,만성폐쇄성폐질환,등급제외,37.460765859,126.87478633,18.JPG
2302,성남시,고형기소아청소년과의원,만성폐쇄성폐질환,등급제외,37.414142802,127.13571019,19.JPG
2303,과천시,과천예일의원,만성폐쇄성폐질환,등급제외,37.428326762,126.99335773,20.JPG
2304,수원시,광교내과의원,만성폐쇄성폐질환,2등급,37.288044605,127.05736118,1.JPG
2306,광명시,광명메디피아의원,만성폐쇄성폐질환,등급제외,37.489821739,126.8656457,3.JPG
2307,광명시,광명속편한내과의원,만성폐쇄성폐질환,3등급,37.481268212,126.85559903,4.JPG
2308,광명시,광명의원,만성폐쇄성폐질환,등급제외,37.488260093,126.8631497,5.JPG
2309,광명시,광명인병원,만성폐쇄성폐질환,1등급,37.461932995,126.87933947,6.JPG
2310,광주시,광주제일내과의원,만성폐쇄성폐질환,2등급,37.40872458,127.25836485,7.JPG
2311,파주시,광탄현대병원,만성폐쇄성폐질환,등급제외,37.779005218,126.84983417,8.JPG
2312,구리시,구리백내과의원,만성폐쇄성폐질환,2등급,37.59739538,127.143588,9.JPG
2313,용인시,구성연세의원,만성폐쇄성폐질환,등급제외,37.294569995,127.11763538,10.JPG
2314,여주시,구인재활의학과의원,만성폐쇄성폐질환,등급제외,37.375314121,127.59002986,11.JPG
2315,고양시,국민건강보험공단일산병원,만성폐쇄성폐질환,1등급,37.645494253,126.79276331,12.JPG
2316,안양시,국제나은병원,만성폐쇄성폐질환,등급제외,37.392802228,126.92561747,13.JPG
2317,평택시,군문메디컬의원,만성폐쇄성폐질환,5등급,36.986304818,127.0831144,14.JPG
2318,고양시,세란의원,만성폐쇄성폐질환,등급제외,37.650160536,126.77771326,15.JPG
2319,수원시,세란의원,만성폐쇄성폐질환,5등급,37.277124357,126.97481756,16.JPG
2320,의왕시,세브란스소아청소년과의원,만성폐쇄성폐질환,등급제외,37.32128559,126.95353464,17.JPG
2321,의정부시,세빛가정의학과의원,만성폐쇄성폐질환,등급제외,37.737018536,127.07251602,18.JPG
2322,부천시,세연의원,만성폐쇄성폐질환,등급제외,37.48692659,126.75365702,19.JPG
2323,안산시,세화병원,만성폐쇄성폐질환,1등급,37.301956614,126.86152128,20.JPG
2324,수원시,소망가정의학과의원,만성폐쇄성폐질환,등급제외,37.268988646,126.977346,1.JPG
2325,광명시,소망연세의원,만성폐쇄성폐질환,등급제외,37.485267037,126.86167412,2.JPG
2326,평택시,소망의원,만성폐쇄성폐질환,3등급,36.960886536,127.04667346,3.JPG
2327,용인시,소망정형외과의원,만성폐쇄성폐질환,등급제외,37.319902491,127.06213378,4.JPG
2328,광명시,소하진내과의원,만성폐쇄성폐질환,등급제외,37.435827215,126.88443311,5.JPG
2329,의정부시,속편한내과의원,만성폐쇄성폐질환,4등급,37.712380306,127.0478263,6.JPG
2330,안양시,속편한내과의원,만성폐쇄성폐질환,등급제외,37.399078912,126.92065312,7.JPG
2331,평택시,속편한내과의원,만성폐쇄성폐질환,등급제외,36.991130612,127.08875844,8.JPG
2332,남양주시,속편한아산내과의원,만성폐쇄성폐질환,등급제외,37.654417595,127.24403046,9.JPG
2333,포천시,손진휘내과의원,만성폐쇄성폐질환,등급제외,37.958689721,127.31800503,10.JPG
2334,안산시,송기헌소아과의원,만성폐쇄성폐질환,등급제외,37.332361645,126.81327203,11.JPG
2335,평택시,송정길내과의원,만성폐쇄성폐질환,1등급,36.995134743,127.08395496,12.JPG
2336,안산시,수가정의학과의원,만성폐쇄성폐질환,등급제외,37.334806633,126.84627151,13.JPG
2337,이천시,수메디컬의원,만성폐쇄성폐질환,등급제외,37.116517878,127.62981306,14.JPG
2338,고양시,수아내과의원,만성폐쇄성폐질환,등급제외,37.635047789,126.87056784,15.JPG
2339,시흥시,최내과의원,만성폐쇄성폐질환,등급제외,37.447239414,126.7915222,16.JPG
2340,부천시,최상진내과의원,만성폐쇄성폐질환,등급제외,37.504616999,126.76879815,17.JPG
2341,평택시,최윤건내과의원,만성폐쇄성폐질환,등급제외,36.995548858,127.08450585,18.JPG
2342,안양시,최의원,만성폐쇄성폐질환,등급제외,37.389191422,126.96856516,19.JPG
2343,군포시,추규열외과의원,만성폐쇄성폐질환,등급제외,37.370112788,126.9372574,20.JPG
2344,의정부시,추내과의원,만성폐쇄성폐질환,2등급,37.730683237,127.05851186,1.JPG
2345,광명시,코코이비인후과의원,만성폐쇄성폐질환,등급제외,37.474185696,126.87023017,2.JPG
2346,부천시,큰사랑내과의원,만성폐쇄성폐질환,등급제외,37.500178859,126.77532588,3.JPG
2347,광주시,탄탄병원,만성폐쇄성폐질환,1등급,37.409387265,127.2560629,4.JPG
2348,김포시,탑영상의학과의원,만성폐쇄성폐질환,등급제외,37.618910138,126.72099252,5.JPG
2349,화성시,태안내과의원,만성폐쇄성폐질환,등급제외,37.21455358,127.04191887,6.JPG
2350,광주시,태전삼성정형외과의원,만성폐쇄성폐질환,등급제외,37.390786675,127.23139431,7.JPG
2351,부천시,튼튼신경외과의원,만성폐쇄성폐질환,등급제외,37.527982781,126.78455205,8.JPG
2352,파주시,파주서울의원,만성폐쇄성폐질환,등급제외,37.84849845,126.87539104,9.JPG
2353,양평군,편안한내과통증영상의학과의원,만성폐쇄성폐질환,등급제외,37.490471211,127.49503338,10.JPG
2354,안양시,평촌연세가정의학과의원,만성폐쇄성폐질환,등급제외,37.396250512,126.95472778,11.JPG
2355,안양시,평촌훼밀리의원,만성폐쇄성폐질환,등급제외,37.393473209,126.97628747,12.JPG
2356,수원시,굿라이프연세의원,만성폐쇄성폐질환,등급제외,37.284675014,126.97504029,13.JPG
2357,성남시,굿모닝가정의원,만성폐쇄성폐질환,등급제외,37.455075219,127.15098375,14.JPG
2358,평택시,굿모닝내과의원,만성폐쇄성폐질환,2등급,36.995297204,127.08356196,15.JPG
2359,김포시,굿모닝내과의원,만성폐쇄성폐질환,등급제외,37.643765778,126.66843833,16.JPG
2360,구리시,굿병원,만성폐쇄성폐질환,등급제외,37.597142633,127.14398385,17.JPG
2361,수원시,권내과의원,만성폐쇄성폐질환,등급제외,37.272985636,127.04161077,18.JPG
2362,시흥시,권내과의원,만성폐쇄성폐질환,등급제외,37.345088441,126.78449584,19.JPG
2363,부천시,권순구내과의원,만성폐쇄성폐질환,등급제외,37.494182036,126.76805048,20.JPG
2364,수원시,권혁호내과의원,만성폐쇄성폐질환,등급제외,37.278519069,127.03800541,1.JPG
2365,이천시,금강메디컬의원,만성폐쇄성폐질환,2등급,37.283771408,127.44746281,2.JPG
2366,남양주시,금곡의원,만성폐쇄성폐질환,등급제외,37.627368371,127.20166678,3.JPG
2367,평택시,기독내과의원,만성폐쇄성폐질환,3등급,37.081760794,127.05600988,4.JPG
2368,의정부시,기호일의원,만성폐쇄성폐질환,등급제외,37.740930119,127.051735,5.JPG
2369,의정부시,길내과의원,만성폐쇄성폐질환,등급제외,37.750933276,127.04512635,6.JPG
2370,연천군,김경석내과의원,만성폐쇄성폐질환,4등급,38.025563667,127.06744669,7.JPG
2371,수원시,수원성심내과의원,만성폐쇄성폐질환,등급제외,37.292516885,127.01170111,8.JPG
2372,수원시,수원시권선구보건소,만성폐쇄성폐질환,등급제외,37.258345981,126.97111586,9.JPG
2373,수원시,수원시민의료소비자생활협동조합수원시민의원,만성폐쇄성폐질환,1등급,37.291237438,127.01158819,10.JPG
2374,수원시,수원연세가정의원,만성폐쇄성폐질환,등급제외,37.250130163,126.97770178,11.JPG
2375,수원시,수원연세내과의원,만성폐쇄성폐질환,등급제외,37.291814043,127.01225363,12.JPG
2376,수원시,수원중앙내과의원,만성폐쇄성폐질환,등급제외,37.292904387,127.01083277,13.JPG
